user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name,furthest_stage,stage_rank,dropped_at,time_to_first_txn_mins,signup_week,converted
U001452,2024-04-22,28,Male,Tier 1,Android,Social Media,Tanvi Borah,kyc_completed,6,first_transaction,,2024-04-22/2024-04-28,False
U001453,2024-05-20,34,Male,Tier 2,Android,Social Media,Yagnesh Pall,kyc_initiated,5,kyc_completed,,2024-05-20/2024-05-26,False
U001454,2024-04-23,42,Female,Tier 1,Android,Organic,Timothy Bakshi,app_install,1,app_open,,2024-04-22/2024-04-28,False
U001455,2024-02-03,21,Other,Tier 2,iOS,Paid Ad,Quincy Palan,signup_completed,4,kyc_initiated,,2024-01-29/2024-02-04,False
U001456,2024-05-02,43,Other,Tier 2,Android,Referral,Hemal Khalsa,app_install,1,app_open,,2024-04-29/2024-05-05,False
U001457,2024-04-30,23,Female,Tier 1,Android,Organic,Mohammed Sawhney,day1_return,9,day7_return,88.0,2024-04-29/2024-05-05,True
U001458,2024-01-29,28,Other,Tier 2,iOS,Paid Ad,Chaman Shenoy,app_install,1,app_open,,2024-01-29/2024-02-04,False
U001459,2024-02-17,42,Male,Tier 2,iOS,Paid Ad,Omaja Deep,app_install,1,app_open,,2024-02-12/2024-02-18,False
U001460,2024-04-21,45,Other,Tier 2,Android,Paid Ad,Triya Suresh,app_install,1,app_open,,2024-04-15/2024-04-21,False
U001461,2024-01-22,29,Male,Tier 1,Android,Organic,Lila Sarma,app_open,2,signup_started,,2024-01-22/2024-01-28,False
U001462,2024-01-04,44,Female,Tier 1,Android,Referral,Oeshi Sawhney,kyc_initiated,5,kyc_completed,,2024-01-01/2024-01-07,False
U001463,2024-03-01,27,Female,Tier 2,Android,Social Media,Aadhya D’Alia,kyc_initiated,5,kyc_completed,,2024-02-26/2024-03-03,False
U001464,2024-01-30,43,Female,Tier 3,Android,Referral,Balendra Arora,first_transaction,7,notification_opted_in,614.0,2024-01-29/2024-02-04,True
U001465,2024-05-14,22,Male,Tier 1,Android,Paid Ad,Pratyush Rana,app_install,1,app_open,,2024-05-13/2024-05-19,False
U001466,2024-03-20,30,Other,Tier 2,Android,Paid Ad,Balendra Rai,kyc_completed,6,first_transaction,,2024-03-18/2024-03-24,False
U001467,2024-05-30,37,Other,Tier 2,iOS,Organic,Sarthak Kale,kyc_initiated,5,kyc_completed,,2024-05-27/2024-06-02,False
U001468,2024-06-27,41,Female,Tier 2,Android,Organic,Yasti Basu,app_open,2,signup_started,,2024-06-24/2024-06-30,False
U001469,2024-06-18,34,Other,Tier 3,Android,Organic,Lohit Chacko,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U001470,2024-05-21,44,Male,Tier 2,Android,Paid Ad,Ekta Keer,signup_completed,4,kyc_initiated,,2024-05-20/2024-05-26,False
U001471,2024-05-17,24,Male,Tier 2,Android,Social Media,Falak Nair,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U001472,2024-04-10,30,Male,Tier 2,Android,Social Media,Parth Lata,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U001473,2024-04-18,41,Female,Tier 2,Android,Paid Ad,Vritti Kunda,app_install,1,app_open,,2024-04-15/2024-04-21,False
U001474,2024-05-08,31,Female,Tier 1,Android,Organic,Balhaar Rastogi,kyc_initiated,5,kyc_completed,,2024-05-06/2024-05-12,False
U001475,2024-04-12,48,Female,Tier 1,iOS,Paid Ad,Bhavna Verma,signup_completed,4,kyc_initiated,,2024-04-08/2024-04-14,False
U001476,2024-03-01,34,Male,Tier 2,Android,Paid Ad,Rachit Cherian,app_open,2,signup_started,,2024-02-26/2024-03-03,False
U001477,2024-03-30,21,Other,Tier 2,Android,Referral,Laksh Rege,app_open,2,signup_started,,2024-03-25/2024-03-31,False
U001478,2024-03-07,24,Other,Tier 1,Android,Social Media,Kritika Sethi,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U001479,2024-03-09,37,Other,Tier 2,Android,Organic,Aadhya Kakar,kyc_initiated,5,kyc_completed,,2024-03-04/2024-03-10,False
U001480,2024-05-29,54,Other,Tier 2,Android,Paid Ad,Keya Bandi,signup_started,3,signup_completed,,2024-05-27/2024-06-02,False
U001481,2024-05-12,21,Other,Tier 3,Android,Paid Ad,Yatin Zachariah,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U001482,2024-06-05,25,Other,Tier 2,iOS,Referral,Alexander Memon,app_install,1,app_open,,2024-06-03/2024-06-09,False
U001483,2024-02-21,33,Other,Tier 3,Android,Paid Ad,Pooja Salvi,app_install,1,app_open,,2024-02-19/2024-02-25,False
U001484,2024-04-04,25,Male,Tier 3,Android,Referral,Lila Murthy,signup_started,3,signup_completed,,2024-04-01/2024-04-07,False
U001485,2024-02-17,35,Female,Tier 1,Android,Organic,Vedika Nagi,signup_started,3,signup_completed,,2024-02-12/2024-02-18,False
U001486,2024-04-18,29,Female,Tier 1,Android,Referral,Naveen Bal,kyc_completed,6,first_transaction,,2024-04-15/2024-04-21,False
U001487,2024-02-13,52,Female,Tier 1,Android,Organic,Urmi Baral,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U001488,2024-05-29,35,Female,Tier 3,Android,Organic,Charita Mukherjee,app_install,1,app_open,,2024-05-27/2024-06-02,False
U001489,2024-05-16,40,Male,Tier 2,Android,Paid Ad,Advaith Lata,app_install,1,app_open,,2024-05-13/2024-05-19,False
U001490,2024-05-14,26,Other,Tier 1,iOS,Referral,Lakshit Kota,app_open,2,signup_started,,2024-05-13/2024-05-19,False
U001491,2024-04-04,28,Female,Tier 3,Android,Referral,Nicholas Mand,app_open,2,signup_started,,2024-04-01/2024-04-07,False
U001492,2024-04-03,30,Female,Tier 3,iOS,Organic,Upkaar Dhawan,first_transaction,7,notification_opted_in,633.0,2024-04-01/2024-04-07,True
U001493,2024-04-18,50,Other,Tier 3,iOS,Organic,Upkaar Wable,app_open,2,signup_started,,2024-04-15/2024-04-21,False
U001494,2024-02-23,41,Female,Tier 3,Android,Social Media,Pooja Misra,app_open,2,signup_started,,2024-02-19/2024-02-25,False
U001495,2024-01-24,19,Other,Tier 1,Android,Paid Ad,Turvi Uppal,kyc_completed,6,first_transaction,,2024-01-22/2024-01-28,False
U001496,2024-05-11,34,Other,Tier 1,iOS,Organic,Anita Seshadri,app_install,1,app_open,,2024-05-06/2024-05-12,False
U001497,2024-03-14,22,Female,Tier 1,Android,Social Media,Jeevika Nagarajan,kyc_initiated,5,kyc_completed,,2024-03-11/2024-03-17,False
U001498,2024-06-07,35,Female,Tier 3,Android,Paid Ad,Frado Karnik,signup_started,3,signup_completed,,2024-06-03/2024-06-09,False
U001499,2024-05-30,30,Male,Tier 2,Android,Referral,Bimala Bajaj,app_install,1,app_open,,2024-05-27/2024-06-02,False
U001500,2024-02-26,31,Male,Tier 3,Android,Organic,Hemangini Virk,app_install,1,app_open,,2024-02-26/2024-03-03,False
U001501,2024-02-25,34,Other,Tier 1,iOS,Paid Ad,Ridhi Chander,app_open,2,signup_started,,2024-02-19/2024-02-25,False
U001502,2024-01-16,22,Female,Tier 3,Android,Organic,Janani Krishnamurthy,day7_return,10,,450.0,2024-01-15/2024-01-21,True
U001503,2024-06-28,34,Female,Tier 1,iOS,Referral,Chaman Om,signup_completed,4,kyc_initiated,,2024-06-24/2024-06-30,False
U001504,2024-05-07,54,Female,Tier 2,Android,Referral,Abeer Soni,app_install,1,app_open,,2024-05-06/2024-05-12,False
U001505,2024-05-25,22,Female,Tier 2,Android,Organic,Pranav Karnik,signup_started,3,signup_completed,,2024-05-20/2024-05-26,False
U001506,2024-02-11,29,Male,Tier 3,iOS,Organic,Dhruv Sandal,notification_opted_in,8,day1_return,205.0,2024-02-05/2024-02-11,True
U001507,2024-06-09,20,Other,Tier 1,iOS,Organic,Bishakha Iyer,app_install,1,app_open,,2024-06-03/2024-06-09,False
U001508,2024-02-22,37,Other,Tier 1,Android,Paid Ad,Jeremiah Raj,signup_started,3,signup_completed,,2024-02-19/2024-02-25,False
U001509,2024-05-15,40,Female,Tier 1,Android,Organic,Pranav Yogi,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U001510,2024-01-27,37,Male,Tier 3,Android,Referral,Isaiah Sibal,kyc_completed,6,first_transaction,,2024-01-22/2024-01-28,False
U001511,2024-04-29,33,Other,Tier 1,Android,Organic,Triya Tata,app_install,1,app_open,,2024-04-29/2024-05-05,False
U001512,2024-04-23,36,Male,Tier 3,Android,Paid Ad,Jalsa Zacharia,kyc_initiated,5,kyc_completed,,2024-04-22/2024-04-28,False
U001513,2024-02-17,41,Male,Tier 3,Android,Social Media,Abeer Borra,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U001514,2024-05-10,32,Other,Tier 1,iOS,Paid Ad,Chaitaly Oak,signup_completed,4,kyc_initiated,,2024-05-06/2024-05-12,False
U001515,2024-02-13,30,Other,Tier 2,iOS,Referral,Brinda Char,first_transaction,7,notification_opted_in,690.0,2024-02-12/2024-02-18,True
U001516,2024-02-15,29,Male,Tier 1,Android,Paid Ad,Bakhshi Sur,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U001517,2024-01-20,25,Female,Tier 3,Android,Paid Ad,Arya Keer,notification_opted_in,8,day1_return,388.0,2024-01-15/2024-01-21,True
U001518,2024-03-05,21,Other,Tier 1,iOS,Paid Ad,Rohan Wali,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U001519,2024-04-01,23,Male,Tier 2,Android,Organic,Xiti Toor,app_open,2,signup_started,,2024-04-01/2024-04-07,False
U001520,2024-05-12,27,Male,Tier 2,Android,Paid Ad,Baghyawati Mall,signup_completed,4,kyc_initiated,,2024-05-06/2024-05-12,False
U001521,2024-01-02,30,Other,Tier 3,Android,Organic,Jeevika Radhakrishnan,kyc_initiated,5,kyc_completed,,2024-01-01/2024-01-07,False
U001522,2024-06-29,25,Male,Tier 2,iOS,Organic,Anya Dora,app_open,2,signup_started,,2024-06-24/2024-06-30,False
U001523,2024-03-20,37,Other,Tier 1,Android,Referral,Vaishnavi Wason,signup_started,3,signup_completed,,2024-03-18/2024-03-24,False
U001524,2024-06-20,27,Female,Tier 2,Android,Referral,Atharv Iyer,app_install,1,app_open,,2024-06-17/2024-06-23,False
U001525,2024-04-02,19,Other,Tier 3,Android,Referral,Aarush Doctor,notification_opted_in,8,day1_return,399.0,2024-04-01/2024-04-07,True
U001526,2024-02-08,27,Female,Tier 2,Android,Social Media,Girik Deol,kyc_initiated,5,kyc_completed,,2024-02-05/2024-02-11,False
U001527,2024-03-03,21,Female,Tier 1,Android,Organic,Inaya Gera,app_install,1,app_open,,2024-02-26/2024-03-03,False
U001528,2024-05-05,24,Male,Tier 3,iOS,Paid Ad,Urvashi Krishna,app_open,2,signup_started,,2024-04-29/2024-05-05,False
U001529,2024-06-25,48,Male,Tier 2,Android,Referral,Amol Chokshi,app_open,2,signup_started,,2024-06-24/2024-06-30,False
U001530,2024-05-06,34,Other,Tier 3,Android,Referral,Lucky Varty,day7_return,10,,366.0,2024-05-06/2024-05-12,True
U001531,2024-02-15,19,Other,Tier 1,Android,Social Media,Udyati Keer,signup_completed,4,kyc_initiated,,2024-02-12/2024-02-18,False
U001532,2024-05-23,41,Other,Tier 3,Android,Paid Ad,Anay Golla,app_open,2,signup_started,,2024-05-20/2024-05-26,False
U001533,2024-06-14,22,Male,Tier 1,Android,Referral,Januja Srinivas,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U001534,2024-06-26,32,Male,Tier 1,Android,Organic,Bhavini Luthra,app_install,1,app_open,,2024-06-24/2024-06-30,False
U001535,2024-03-22,29,Male,Tier 3,Android,Referral,Harini Dara,day7_return,10,,443.0,2024-03-18/2024-03-24,True
U001536,2024-06-27,30,Male,Tier 1,Android,Referral,Tripti Mistry,first_transaction,7,notification_opted_in,650.0,2024-06-24/2024-06-30,True
U001537,2024-06-11,40,Female,Tier 1,Android,Paid Ad,Umang Anne,app_open,2,signup_started,,2024-06-10/2024-06-16,False
U001538,2024-06-02,34,Female,Tier 3,Android,Paid Ad,Sai Setty,app_open,2,signup_started,,2024-05-27/2024-06-02,False
U001539,2024-02-06,19,Other,Tier 1,Android,Organic,Ranveer Varma,notification_opted_in,8,day1_return,134.0,2024-02-05/2024-02-11,True
U001540,2024-06-18,38,Female,Tier 2,Android,Referral,Jacob Sangha,notification_opted_in,8,day1_return,295.0,2024-06-17/2024-06-23,True
U001541,2024-06-19,22,Male,Tier 1,Android,Paid Ad,Wazir Vala,signup_completed,4,kyc_initiated,,2024-06-17/2024-06-23,False
U001542,2024-01-02,25,Female,Tier 2,Android,Social Media,David Karan,kyc_initiated,5,kyc_completed,,2024-01-01/2024-01-07,False
U001543,2024-04-20,19,Other,Tier 1,Android,Paid Ad,Agastya Ganesan,day7_return,10,,644.0,2024-04-15/2024-04-21,True
U001544,2024-01-21,19,Female,Tier 3,Android,Paid Ad,Ekalinga Sandhu,kyc_completed,6,first_transaction,,2024-01-15/2024-01-21,False
U001545,2024-02-25,32,Female,Tier 1,Android,Paid Ad,Chavvi Talwar,signup_started,3,signup_completed,,2024-02-19/2024-02-25,False
U001546,2024-05-04,33,Other,Tier 1,Android,Social Media,Dalaja Golla,signup_completed,4,kyc_initiated,,2024-04-29/2024-05-05,False
U001547,2024-04-11,18,Female,Tier 3,iOS,Organic,Diya Raghavan,kyc_initiated,5,kyc_completed,,2024-04-08/2024-04-14,False
U001548,2024-06-21,22,Male,Tier 1,Android,Paid Ad,Harinakshi Mangat,first_transaction,7,notification_opted_in,702.0,2024-06-17/2024-06-23,True
U001549,2024-06-14,40,Other,Tier 3,Android,Organic,Umang Chowdhury,app_install,1,app_open,,2024-06-10/2024-06-16,False
U001550,2024-03-31,25,Female,Tier 3,Android,Organic,Ekavir Kumar,day1_return,9,day7_return,683.0,2024-03-25/2024-03-31,True
U001551,2024-02-07,36,Male,Tier 2,iOS,Referral,Laksh Chacko,notification_opted_in,8,day1_return,554.0,2024-02-05/2024-02-11,True
U001552,2024-03-05,20,Male,Tier 3,Android,Paid Ad,Zayan Murthy,app_open,2,signup_started,,2024-03-04/2024-03-10,False
U001553,2024-05-21,29,Female,Tier 1,Android,Organic,Dayita Misra,app_open,2,signup_started,,2024-05-20/2024-05-26,False
U001554,2024-05-05,28,Female,Tier 1,iOS,Referral,Devansh Magar,signup_started,3,signup_completed,,2024-04-29/2024-05-05,False
U001555,2024-05-19,22,Male,Tier 1,Android,Organic,Charles Chatterjee,kyc_initiated,5,kyc_completed,,2024-05-13/2024-05-19,False
U001556,2024-01-03,41,Other,Tier 2,Android,Paid Ad,Gavin Chacko,app_install,1,app_open,,2024-01-01/2024-01-07,False
U001557,2024-03-06,21,Female,Tier 2,Android,Social Media,Lila Singh,app_install,1,app_open,,2024-03-04/2024-03-10,False
U001558,2024-04-20,40,Other,Tier 1,Android,Social Media,Krish Hans,signup_completed,4,kyc_initiated,,2024-04-15/2024-04-21,False
U001559,2024-05-27,32,Male,Tier 1,Android,Referral,Jatin Oak,signup_started,3,signup_completed,,2024-05-27/2024-06-02,False
U001560,2024-02-04,34,Other,Tier 2,iOS,Referral,Kashish Kadakia,app_install,1,app_open,,2024-01-29/2024-02-04,False
U001561,2024-06-15,48,Other,Tier 1,Android,Referral,Darika Subramaniam,day7_return,10,,574.0,2024-06-10/2024-06-16,True
U001562,2024-06-23,39,Female,Tier 2,Android,Referral,Champak Samra,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U001563,2024-06-09,37,Female,Tier 1,Android,Organic,Meghana Seshadri,day7_return,10,,511.0,2024-06-03/2024-06-09,True
U001564,2024-04-10,27,Female,Tier 1,Android,Paid Ad,Vyanjana Vora,kyc_initiated,5,kyc_completed,,2024-04-08/2024-04-14,False
U001565,2024-01-17,34,Female,Tier 2,iOS,Organic,Vedika Sule,signup_started,3,signup_completed,,2024-01-15/2024-01-21,False
U001566,2024-05-09,21,Male,Tier 3,Android,Social Media,Darika Nagy,signup_started,3,signup_completed,,2024-05-06/2024-05-12,False
U001567,2024-02-05,43,Male,Tier 2,iOS,Organic,Jeevika Sahni,day7_return,10,,292.0,2024-02-05/2024-02-11,True
U001568,2024-04-02,26,Female,Tier 2,Android,Social Media,Raghav Madan,signup_started,3,signup_completed,,2024-04-01/2024-04-07,False
U001569,2024-02-18,20,Male,Tier 2,Android,Referral,Thomas Deshmukh,signup_started,3,signup_completed,,2024-02-12/2024-02-18,False
U001570,2024-02-20,25,Female,Tier 1,iOS,Organic,Raagini Choudhry,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U001571,2024-02-15,42,Female,Tier 2,iOS,Referral,Aradhana Bava,notification_opted_in,8,day1_return,597.0,2024-02-12/2024-02-18,True
U001572,2024-05-26,24,Female,Tier 2,iOS,Paid Ad,Faqid Chhabra,app_install,1,app_open,,2024-05-20/2024-05-26,False
U001573,2024-03-05,52,Female,Tier 2,Android,Paid Ad,Zehaan Kalla,app_install,1,app_open,,2024-03-04/2024-03-10,False
U001574,2024-04-23,51,Other,Tier 1,iOS,Referral,Rachita Kaul,app_install,1,app_open,,2024-04-22/2024-04-28,False
U001575,2024-04-21,27,Male,Tier 1,iOS,Paid Ad,Inaya Ramakrishnan,app_install,1,app_open,,2024-04-15/2024-04-21,False
U001576,2024-02-20,40,Other,Tier 2,Android,Referral,Nilima Morar,kyc_initiated,5,kyc_completed,,2024-02-19/2024-02-25,False
U001577,2024-03-10,28,Other,Tier 2,Android,Paid Ad,Neha Mann,kyc_initiated,5,kyc_completed,,2024-03-04/2024-03-10,False
U001578,2024-02-15,31,Male,Tier 3,Android,Paid Ad,Advika Kari,app_open,2,signup_started,,2024-02-12/2024-02-18,False
U001579,2024-05-09,35,Male,Tier 1,Android,Social Media,Timothy Jaggi,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U001580,2024-03-31,37,Female,Tier 2,Android,Organic,Ekaraj Bansal,day1_return,9,day7_return,463.0,2024-03-25/2024-03-31,True
U001581,2024-02-01,33,Female,Tier 2,Android,Paid Ad,Christopher Menon,day1_return,9,day7_return,658.0,2024-01-29/2024-02-04,True
U001582,2024-05-13,20,Other,Tier 1,iOS,Paid Ad,Pushti Mani,signup_started,3,signup_completed,,2024-05-13/2024-05-19,False
U001583,2024-06-28,30,Other,Tier 1,Android,Referral,Patrick Mahal,kyc_completed,6,first_transaction,,2024-06-24/2024-06-30,False
U001584,2024-05-29,32,Female,Tier 2,Android,Referral,Turvi Prasad,signup_completed,4,kyc_initiated,,2024-05-27/2024-06-02,False
U001585,2024-05-14,23,Male,Tier 1,Android,Organic,Abhimanyu Bala,signup_started,3,signup_completed,,2024-05-13/2024-05-19,False
U001586,2024-05-04,25,Female,Tier 2,Android,Referral,Jason Arya,kyc_completed,6,first_transaction,,2024-04-29/2024-05-05,False
U001587,2024-03-12,29,Other,Tier 1,Android,Social Media,Nidhi Narain,app_open,2,signup_started,,2024-03-11/2024-03-17,False
U001588,2024-02-12,33,Male,Tier 2,Android,Paid Ad,Niharika Chahal,signup_started,3,signup_completed,,2024-02-12/2024-02-18,False
U001589,2024-01-26,19,Female,Tier 2,iOS,Social Media,Elijah Kurian,app_install,1,app_open,,2024-01-22/2024-01-28,False
U001590,2024-01-30,32,Female,Tier 2,iOS,Referral,Ekani Vala,app_install,1,app_open,,2024-01-29/2024-02-04,False
U001591,2024-05-25,19,Other,Tier 2,Android,Paid Ad,Anvi Narayan,kyc_initiated,5,kyc_completed,,2024-05-20/2024-05-26,False
U001592,2024-03-13,30,Female,Tier 2,Android,Organic,Warjas Bedi,signup_started,3,signup_completed,,2024-03-11/2024-03-17,False
U001593,2024-05-16,31,Other,Tier 3,Android,Paid Ad,Naveen Agarwal,app_install,1,app_open,,2024-05-13/2024-05-19,False
U001594,2024-06-26,50,Female,Tier 3,Android,Organic,Yoshita Natarajan,kyc_initiated,5,kyc_completed,,2024-06-24/2024-06-30,False
U001595,2024-05-27,38,Other,Tier 3,iOS,Referral,Oeshi Walla,signup_started,3,signup_completed,,2024-05-27/2024-06-02,False
U001596,2024-06-04,33,Other,Tier 2,Android,Organic,Vansha Kunda,notification_opted_in,8,day1_return,263.0,2024-06-03/2024-06-09,True
U001597,2024-06-09,30,Male,Tier 2,Android,Referral,Yutika Hans,signup_started,3,signup_completed,,2024-06-03/2024-06-09,False
U001598,2024-05-27,26,Male,Tier 2,Android,Paid Ad,Warinder Som,day1_return,9,day7_return,204.0,2024-05-27/2024-06-02,True
U001599,2024-05-12,39,Other,Tier 2,iOS,Organic,Inaya Kumer,kyc_initiated,5,kyc_completed,,2024-05-06/2024-05-12,False
U001600,2024-06-18,31,Male,Tier 1,Android,Referral,Ayaan Menon,app_open,2,signup_started,,2024-06-17/2024-06-23,False
U001601,2024-04-12,35,Female,Tier 3,Android,Referral,Balhaar Dalal,kyc_initiated,5,kyc_completed,,2024-04-08/2024-04-14,False
U001602,2024-04-12,19,Other,Tier 3,Android,Paid Ad,Sneha Ravel,app_install,1,app_open,,2024-04-08/2024-04-14,False
U001603,2024-03-11,31,Male,Tier 3,Android,Paid Ad,Ganga Varghese,signup_completed,4,kyc_initiated,,2024-03-11/2024-03-17,False
U001604,2024-06-27,43,Other,Tier 1,Android,Paid Ad,Qushi Lata,app_install,1,app_open,,2024-06-24/2024-06-30,False
U001605,2024-01-22,28,Male,Tier 3,iOS,Paid Ad,Janani Ahluwalia,kyc_completed,6,first_transaction,,2024-01-22/2024-01-28,False
U001606,2024-06-09,54,Other,Tier 2,Android,Organic,Gaurangi Yadav,app_open,2,signup_started,,2024-06-03/2024-06-09,False
U001607,2024-06-24,29,Other,Tier 1,iOS,Referral,Zansi Saha,signup_started,3,signup_completed,,2024-06-24/2024-06-30,False
U001608,2024-02-09,25,Other,Tier 2,iOS,Social Media,Jagat De,app_install,1,app_open,,2024-02-05/2024-02-11,False
U001609,2024-04-14,45,Male,Tier 2,iOS,Paid Ad,Raksha Bhagat,app_open,2,signup_started,,2024-04-08/2024-04-14,False
U001610,2024-02-01,32,Female,Tier 1,Android,Paid Ad,Sai Raja,app_open,2,signup_started,,2024-01-29/2024-02-04,False
U001611,2024-06-14,25,Other,Tier 1,iOS,Organic,Forum Bava,signup_started,3,signup_completed,,2024-06-10/2024-06-16,False
U001612,2024-03-26,33,Male,Tier 2,iOS,Paid Ad,Nikita Mital,app_install,1,app_open,,2024-03-25/2024-03-31,False
U001613,2024-05-12,19,Male,Tier 2,iOS,Social Media,Aarini Nori,app_open,2,signup_started,,2024-05-06/2024-05-12,False
U001614,2024-05-19,29,Other,Tier 1,iOS,Organic,Tanvi Agarwal,signup_completed,4,kyc_initiated,,2024-05-13/2024-05-19,False
U001615,2024-04-04,33,Male,Tier 2,Android,Paid Ad,Neha Sant,app_open,2,signup_started,,2024-04-01/2024-04-07,False
U001616,2024-06-23,25,Other,Tier 2,iOS,Organic,Ria Chakraborty,app_install,1,app_open,,2024-06-17/2024-06-23,False
U001617,2024-03-27,41,Male,Tier 1,Android,Organic,Anmol Kata,kyc_initiated,5,kyc_completed,,2024-03-25/2024-03-31,False
U001618,2024-03-29,49,Male,Tier 3,Android,Referral,Theodore Mody,app_install,1,app_open,,2024-03-25/2024-03-31,False
U001619,2024-04-09,34,Female,Tier 3,Android,Social Media,Elijah Arya,app_install,1,app_open,,2024-04-08/2024-04-14,False
U001620,2024-03-29,31,Other,Tier 1,Android,Organic,Oscar Mital,signup_started,3,signup_completed,,2024-03-25/2024-03-31,False
