user_id,signup_date,age,gender,city_tier,device_type,acquisition_channel,name
U001958,2024-01-20,32,Female,Tier 1,Android,Paid Ad,George Master
U001959,2024-02-13,24,Other,Tier 3,Android,Paid Ad,Chatura Chandran
U001960,2024-05-25,33,Other,Tier 2,Android,Referral,Aarav Gill
U001961,2024-04-18,32,Other,Tier 2,Android,Paid Ad,Shaurya Bhardwaj
U001962,2024-05-13,42,Other,Tier 2,iOS,Paid Ad,Osha Pillai
U001963,2024-02-12,21,Female,Tier 1,Android,Referral,Udyati Gola
U001964,2024-03-13,40,Female,Tier 1,Android,Paid Ad,Megha Rajan
U001965,2024-03-30,29,Other,Tier 1,Android,Organic,Agastya Sant
U001966,2024-04-24,19,Other,Tier 1,Android,Paid Ad,Tripti Toor
U001967,2024-04-07,27,Male,Tier 3,Android,Paid Ad,Hemang Swamy
U001968,2024-03-07,27,Male,Tier 1,iOS,Organic,Pushti Das
U001969,2024-04-03,50,Male,Tier 3,Android,Paid Ad,Janaki Saini
U001970,2024-02-27,34,Female,Tier 1,Android,Organic,Naveen Varughese
U001971,2024-06-27,19,Male,Tier 2,Android,Referral,Wakeeta Arora
U001972,2024-01-23,21,Other,Tier 3,Android,Paid Ad,Simon Dutta
U001973,2024-01-28,27,Female,Tier 2,Android,Paid Ad,Yoshita Thakkar
U001974,2024-03-01,41,Female,Tier 2,Android,Referral,Vidhi Chandra
U001975,2024-03-29,36,Male,Tier 2,Android,Referral,Darika Natarajan
U001976,2024-04-11,33,Female,Tier 1,Android,Referral,Tejas Singhal
U001977,2024-03-08,19,Female,Tier 3,Android,Referral,Faris Thaman
U001978,2024-01-19,28,Female,Tier 2,iOS,Paid Ad,Aarav Bhat
U001979,2024-05-20,32,Other,Tier 1,Android,Organic,Sai Pal
U001980,2024-03-28,35,Female,Tier 1,Android,Paid Ad,Akshay Warrior
U001981,2024-01-14,34,Female,Tier 2,Android,Organic,Patrick Savant
U001982,2024-01-09,50,Other,Tier 1,iOS,Referral,Aadhya Gulati
U001983,2024-01-23,40,Male,Tier 1,iOS,Referral,Chakrika Iyer
U001984,2024-06-13,33,Female,Tier 1,Android,Organic,Forum Dass
U001985,2024-05-05,31,Male,Tier 2,Android,Paid Ad,Manan Natt
U001986,2024-05-11,28,Male,Tier 2,iOS,Organic,Inaya Ghosh
U001987,2024-06-29,28,Other,Tier 1,Android,Referral,Samar Badal
U001988,2024-02-17,49,Other,Tier 1,iOS,Organic,Idika Butala
U001989,2024-02-03,33,Other,Tier 1,iOS,Paid Ad,Ekiya Kohli
U001990,2024-02-01,35,Female,Tier 3,Android,Organic,Dipta Singhal
U001991,2024-04-18,44,Female,Tier 1,Android,Paid Ad,Farhan Soni
U001992,2024-03-30,33,Male,Tier 1,Android,Organic,Mugdha Nayar
U001993,2024-06-03,29,Female,Tier 3,iOS,Paid Ad,Imaran Sha
U001994,2024-05-02,22,Male,Tier 3,Android,Organic,Nitara Kala
U001995,2024-02-06,48,Other,Tier 3,iOS,Referral,Chandran Sahni
U001996,2024-05-07,24,Female,Tier 1,Android,Organic,Zinal Ghosh
U001997,2024-03-17,29,Male,Tier 3,iOS,Paid Ad,Ranbir Dua
U001998,2024-05-23,40,Other,Tier 3,Android,Organic,Mason Dhaliwal
U001999,2024-06-20,26,Male,Tier 1,Android,Organic,Alexander Sani
U002000,2024-03-28,24,Other,Tier 2,iOS,Organic,Jeremiah Chacko
U002001,2024-03-24,37,Female,Tier 2,Android,Social Media,Joshua Sridhar
U002002,2024-01-01,32,Other,Tier 1,iOS,Organic,David Nagy
U002003,2024-02-11,36,Male,Tier 1,iOS,Paid Ad,Caleb Mohanty
U002004,2024-02-24,34,Other,Tier 1,Android,Referral,Arya Ghosh
U002005,2024-06-06,30,Male,Tier 2,Android,Referral,Suhani Kumer
U002006,2024-04-22,31,Male,Tier 3,iOS,Paid Ad,Onveer Kalita
U002007,2024-06-04,25,Other,Tier 2,iOS,Organic,Abdul Kant
U002008,2024-02-06,31,Female,Tier 3,Android,Paid Ad,Vasudha Nanda
U002009,2024-03-04,25,Male,Tier 1,iOS,Organic,Rohan Hayer
U002010,2024-03-29,25,Male,Tier 3,Android,Social Media,Falak Divan
U002011,2024-02-20,54,Other,Tier 1,Android,Referral,Aarav Tak
U002012,2024-06-16,30,Female,Tier 1,Android,Organic,Victor Patla
U002013,2024-04-12,44,Other,Tier 1,Android,Organic,Tara Gokhale
U002014,2024-03-01,52,Other,Tier 2,iOS,Paid Ad,Yutika Bahri
U002015,2024-03-16,27,Other,Tier 1,Android,Paid Ad,Tanish Devan
U002016,2024-03-17,34,Other,Tier 1,iOS,Organic,Nirja Mangal
U002017,2024-01-23,52,Female,Tier 1,Android,Paid Ad,Henry Chada
U002018,2024-03-09,30,Female,Tier 2,Android,Paid Ad,Yug Sant
U002019,2024-04-29,38,Male,Tier 2,iOS,Organic,Raghav Rajagopalan
U002020,2024-06-07,33,Other,Tier 2,Android,Paid Ad,Girish Brar
U002021,2024-05-17,26,Female,Tier 1,Android,Organic,Jonathan Mohanty
U002022,2024-06-27,35,Other,Tier 2,iOS,Referral,Ojas Dass
U002023,2024-04-24,19,Male,Tier 3,iOS,Paid Ad,Indira Viswanathan
U002024,2024-05-10,33,Male,Tier 3,Android,Social Media,Pahal Sabharwal
U002025,2024-03-01,20,Male,Tier 1,Android,Paid Ad,Jairaj Wason
U002026,2024-02-16,42,Female,Tier 3,Android,Organic,Bhavya Ratta
U002027,2024-01-23,41,Male,Tier 2,Android,Paid Ad,Bhavna Bajwa
U002028,2024-03-13,38,Other,Tier 3,Android,Paid Ad,Prisha Sidhu
U002029,2024-01-28,53,Other,Tier 2,Android,Organic,Yadavi Wali
U002030,2024-03-16,38,Female,Tier 1,Android,Paid Ad,Owen Kunda
U002031,2024-04-25,26,Male,Tier 2,Android,Referral,Charles Narayan
U002032,2024-04-21,26,Female,Tier 1,Android,Social Media,Kala Bahri
U002033,2024-03-23,44,Male,Tier 1,iOS,Paid Ad,Azad Wali
U002034,2024-04-04,53,Other,Tier 1,Android,Organic,Ronith Ghosh
U002035,2024-04-14,28,Other,Tier 3,Android,Organic,Orinder Basak
U002036,2024-06-27,21,Other,Tier 2,Android,Paid Ad,Kalpit Iyer
U002037,2024-06-29,51,Male,Tier 1,Android,Social Media,Dominic Gandhi
U002038,2024-04-17,27,Male,Tier 1,Android,Referral,Sathvik Kumer
U002039,2024-04-05,21,Female,Tier 3,iOS,Organic,Maanav Lata
U002040,2024-01-28,37,Male,Tier 1,Android,Referral,Michael Naik
U002041,2024-03-02,52,Female,Tier 1,Android,Paid Ad,Gagan Atwal
U002042,2024-04-30,28,Male,Tier 1,Android,Referral,Abha Soni
U002043,2024-06-17,29,Female,Tier 1,iOS,Referral,Hemangini Swamy
U002044,2024-01-02,30,Female,Tier 1,Android,Organic,Ekaraj Gour
U002045,2024-01-27,25,Male,Tier 2,Android,Organic,Max Shanker
U002046,2024-06-07,18,Female,Tier 1,Android,Social Media,Daksha Patel
U002047,2024-04-19,26,Other,Tier 1,Android,Social Media,Vinaya Bir
U002048,2024-05-06,31,Female,Tier 1,iOS,Paid Ad,Keya Sachar
U002049,2024-03-20,27,Other,Tier 1,Android,Paid Ad,Yatin Chadha
U002050,2024-04-05,35,Female,Tier 1,Android,Organic,Indrajit Mandal
U002051,2024-05-17,23,Female,Tier 2,iOS,Paid Ad,Charan Saraf
U002052,2024-04-04,35,Male,Tier 1,Android,Organic,Jeremiah Sampath
U002053,2024-01-17,26,Other,Tier 1,Android,Referral,Anjali Brahmbhatt
U002054,2024-01-06,18,Male,Tier 2,Android,Paid Ad,Abha Mani
U002055,2024-02-26,32,Male,Tier 1,Android,Referral,Jagdish Saraf
U002056,2024-02-23,44,Male,Tier 1,Android,Referral,Ayush Jani
U002057,2024-04-14,27,Female,Tier 2,Android,Organic,Rachita Narula
U002058,2024-02-02,33,Female,Tier 2,Android,Paid Ad,Isaac Gola
U002059,2024-04-19,41,Other,Tier 2,Android,Paid Ad,Amol Ramaswamy
U002060,2024-05-30,36,Female,Tier 3,Android,Organic,Bakhshi Garg
U002061,2024-04-16,37,Other,Tier 2,Android,Paid Ad,Osha Jayaraman
U002062,2024-01-22,27,Other,Tier 2,Android,Paid Ad,Liam Kar
U002063,2024-01-23,48,Female,Tier 3,iOS,Social Media,Adya Dass
U002064,2024-05-30,18,Other,Tier 2,Android,Referral,Janya Memon
U002065,2024-06-08,25,Female,Tier 3,Android,Referral,Henry Murty
U002066,2024-04-15,20,Male,Tier 1,iOS,Organic,Edhitha Sidhu
U002067,2024-05-27,42,Other,Tier 1,Android,Paid Ad,Samesh Mitter
U002068,2024-03-26,33,Other,Tier 2,Android,Organic,Aarav Hegde
U002069,2024-02-12,20,Female,Tier 2,Android,Referral,Priya Grover
U002070,2024-01-20,31,Other,Tier 2,Android,Organic,Caleb Ramaswamy
U002071,2024-06-10,27,Other,Tier 3,iOS,Paid Ad,Ekani Ramesh
U002072,2024-05-25,33,Male,Tier 3,Android,Organic,Zilmil Bhandari
U002073,2024-02-27,20,Male,Tier 2,iOS,Referral,Libni Ranganathan
U002074,2024-03-28,20,Female,Tier 1,iOS,Referral,Harita Sibal
U002075,2024-03-08,33,Male,Tier 2,Android,Referral,Gabriel Aggarwal
U002076,2024-03-26,40,Male,Tier 1,Android,Organic,Maya Sankaran
U002077,2024-05-30,19,Male,Tier 1,Android,Paid Ad,Girindra Reddy
U002078,2024-02-10,29,Other,Tier 2,Android,Organic,Jyoti Kata
U002079,2024-04-24,18,Other,Tier 2,Android,Organic,Upma Golla
U002080,2024-03-09,44,Other,Tier 2,iOS,Paid Ad,Unnati Kulkarni
U002081,2024-04-28,22,Other,Tier 2,Android,Paid Ad,Christopher Kunda
U002082,2024-03-24,19,Male,Tier 3,Android,Social Media,Harini Bajwa
U002083,2024-04-29,44,Male,Tier 2,iOS,Paid Ad,Nicholas Saxena
U002084,2024-06-01,41,Male,Tier 2,iOS,Paid Ad,Pooja Ratti
U002085,2024-06-06,50,Male,Tier 2,Android,Referral,Yadavi Mann
U002086,2024-06-05,42,Male,Tier 2,Android,Paid Ad,Triveni Mital
U002087,2024-04-20,53,Female,Tier 3,iOS,Organic,Nidra Dhar
U002088,2024-04-13,30,Female,Tier 2,iOS,Organic,Urishilla Ahuja
U002089,2024-04-25,43,Other,Tier 2,Android,Paid Ad,Ikbal Seth
U002090,2024-02-02,26,Female,Tier 2,Android,Organic,Girik Singh
U002091,2024-05-16,41,Female,Tier 1,Android,Paid Ad,Abeer Batra
U002092,2024-02-26,31,Other,Tier 3,Android,Referral,Qasim Sundaram
U002093,2024-02-21,33,Other,Tier 1,Android,Paid Ad,Mohammed Nagi
U002094,2024-06-23,28,Other,Tier 2,Android,Paid Ad,Avi Patla
U002095,2024-06-07,23,Male,Tier 1,Android,Paid Ad,Darsh Sandhu
U002096,2024-01-27,31,Female,Tier 1,Android,Referral,Aadi Jaggi
U002097,2024-06-27,25,Male,Tier 2,iOS,Paid Ad,Yutika Pillai
U002098,2024-02-23,33,Other,Tier 1,Android,Organic,Yash Khanna
U002099,2024-01-25,52,Other,Tier 2,iOS,Referral,Max Sridhar
U002100,2024-06-17,33,Male,Tier 2,iOS,Social Media,Sachi Sharaf
U002101,2024-02-18,31,Male,Tier 3,Android,Paid Ad,Watika Shah
U002102,2024-05-18,30,Female,Tier 1,Android,Organic,Ekbal Venkatesh
U002103,2024-06-09,31,Male,Tier 1,Android,Social Media,Ganga Saran
U002104,2024-05-27,27,Other,Tier 2,Android,Organic,Zayan Badal
U002105,2024-03-17,40,Female,Tier 2,iOS,Organic,Wazir Keer
U002106,2024-01-28,32,Other,Tier 1,Android,Organic,Naveen Palla
U002107,2024-05-02,21,Female,Tier 1,Android,Social Media,Anvi Kanda
U002108,2024-05-01,26,Female,Tier 1,Android,Paid Ad,Urvashi Arora
U002109,2024-03-13,19,Female,Tier 3,iOS,Organic,Aashi Pai
U002110,2024-01-15,30,Other,Tier 1,Android,Paid Ad,Yutika Chauhan
U002111,2024-06-03,25,Male,Tier 1,Android,Paid Ad,Ridhi Pau
U002112,2024-03-19,23,Other,Tier 2,Android,Referral,Pallavi Kibe
U002113,2024-05-25,21,Female,Tier 3,Android,Organic,Pranit Singhal
U002114,2024-05-14,36,Female,Tier 2,iOS,Organic,Warhi Sahni
U002115,2024-03-29,34,Female,Tier 1,iOS,Paid Ad,Aarna Sarma
U002116,2024-03-04,52,Other,Tier 3,Android,Referral,Ekaja Chad
U002117,2024-01-01,55,Other,Tier 1,Android,Paid Ad,Elijah Subramaniam
U002118,2024-01-19,26,Other,Tier 1,Android,Organic,Januja Hora
U002119,2024-03-30,29,Other,Tier 1,iOS,Referral,Neelima Salvi
U002120,2024-05-08,20,Other,Tier 2,Android,Social Media,Mugdha Bhatt
U002121,2024-03-10,18,Male,Tier 1,iOS,Social Media,Lohit Chawla
U002122,2024-06-03,37,Other,Tier 3,Android,Paid Ad,Liam Brar
U002123,2024-03-18,25,Male,Tier 1,iOS,Organic,Samar Mahal
U002124,2024-03-24,30,Male,Tier 3,Android,Social Media,Yutika Andra
U002125,2024-04-06,55,Female,Tier 2,Android,Paid Ad,Lopa Sandhu
U002126,2024-03-03,29,Female,Tier 1,Android,Social Media,Urmi Kanda
U002127,2024-03-06,22,Other,Tier 2,Android,Paid Ad,Janya Nori
U002128,2024-04-22,48,Male,Tier 1,Android,Referral,Omkaar Chaudhary
U002129,2024-04-19,37,Female,Tier 2,Android,Organic,Onveer Mander
U002130,2024-06-02,51,Female,Tier 3,Android,Referral,Aashi Kala
U002131,2024-06-22,30,Other,Tier 2,Android,Paid Ad,Xiti Bose
U002132,2024-05-28,32,Male,Tier 1,Android,Referral,Alka Kala
U002133,2024-01-09,35,Male,Tier 2,iOS,Organic,Lohit Dora
U002134,2024-05-01,32,Female,Tier 3,Android,Paid Ad,Vritti Goyal
U002135,2024-01-04,22,Male,Tier 3,Android,Referral,Kavya Khalsa
U002136,2024-06-29,33,Male,Tier 2,iOS,Referral,Devika Narayan
U002137,2024-03-26,28,Female,Tier 2,iOS,Paid Ad,Sanaya Prabhu
U002138,2024-01-01,28,Female,Tier 1,iOS,Organic,Jacob Kala
U002139,2024-02-09,34,Other,Tier 2,Android,Referral,Fiyaz Mohan
U002140,2024-06-25,20,Male,Tier 2,iOS,Referral,Hemal Barad
U002141,2024-06-20,23,Other,Tier 3,Android,Referral,Ekavir Karpe
U002142,2024-02-28,30,Male,Tier 2,iOS,Referral,Jagdish Luthra
U002143,2024-06-18,30,Female,Tier 1,Android,Paid Ad,Samaksh Jhaveri
U002144,2024-01-19,26,Other,Tier 1,iOS,Organic,Chaaya Goda
U002145,2024-03-10,35,Female,Tier 1,Android,Organic,Meera Salvi
U002146,2024-01-17,25,Female,Tier 3,iOS,Organic,Warinder Aggarwal
U002147,2024-05-09,30,Other,Tier 2,iOS,Referral,Arya Andra
U002148,2024-02-02,31,Male,Tier 2,iOS,Organic,Chavvi Lall
U002149,2024-03-17,29,Other,Tier 3,iOS,Paid Ad,Upadhriti Soman
U002150,2024-02-29,31,Other,Tier 1,Android,Referral,Anika Deep
U002151,2024-05-15,29,Male,Tier 2,iOS,Organic,Ojas Modi
U002152,2024-03-24,30,Other,Tier 2,Android,Organic,Sathvik Iyengar
U002153,2024-01-18,34,Other,Tier 3,Android,Social Media,Baljiwan Dara
U002154,2024-01-19,55,Male,Tier 1,Android,Social Media,Unnati Chandran
U002155,2024-02-11,52,Female,Tier 1,Android,Organic,Yug Behl
U002156,2024-01-16,55,Male,Tier 1,Android,Referral,Unnati Parmer
U002157,2024-04-25,18,Male,Tier 2,Android,Referral,Maanas Borah
U002158,2024-04-10,26,Other,Tier 2,Android,Organic,Shivansh Mohan
U002159,2024-03-27,19,Male,Tier 2,Android,Referral,Ubika Madan
U002160,2024-01-02,41,Other,Tier 2,Android,Paid Ad,Vaishnavi Mallick
U002161,2024-03-07,42,Male,Tier 2,Android,Organic,Ranbir Kothari
U002162,2024-06-16,32,Female,Tier 2,Android,Organic,Orinder Chanda
U002163,2024-05-14,37,Male,Tier 1,Android,Paid Ad,Yagnesh Balay
U002164,2024-04-02,24,Male,Tier 2,Android,Paid Ad,Hemangini Walla
U002165,2024-02-14,32,Female,Tier 1,Android,Referral,Qadim Chakraborty
U002166,2024-01-18,29,Other,Tier 2,Android,Paid Ad,Ekantika Chahal
U002167,2024-06-05,32,Male,Tier 2,Android,Organic,Sathvik Khare
U002168,2024-01-21,25,Female,Tier 3,iOS,Organic,Aarnav Mittal
U002169,2024-03-12,31,Female,Tier 1,Android,Paid Ad,Bakhshi Shere
U002170,2024-01-27,22,Female,Tier 2,Android,Organic,Leela Dutt
U002171,2024-05-30,18,Male,Tier 3,Android,Paid Ad,Ekalinga Mand
U002172,2024-05-04,27,Other,Tier 2,Android,Organic,Nidhi Datta
U002173,2024-01-28,24,Male,Tier 1,Android,Referral,Eshana Kunda
U002174,2024-04-13,25,Other,Tier 1,Android,Paid Ad,Theodore Handa
U002175,2024-01-02,52,Other,Tier 2,Android,Paid Ad,Veer Merchant
U002176,2024-05-06,49,Male,Tier 3,Android,Organic,Aarush Chaudhuri
U002177,2024-03-26,25,Female,Tier 2,iOS,Paid Ad,Jonathan Basak
U002178,2024-05-20,20,Male,Tier 2,iOS,Organic,Nitesh Setty
U002179,2024-05-01,35,Other,Tier 2,iOS,Referral,Dalaja Dutt
U002180,2024-01-30,31,Female,Tier 2,iOS,Paid Ad,Vaishnavi Lall
U002181,2024-04-29,26,Other,Tier 3,Android,Paid Ad,Chanakya Patel
U002182,2024-03-26,44,Male,Tier 2,Android,Organic,Leena Trivedi
U002183,2024-01-17,27,Male,Tier 1,Android,Referral,Vaishnavi Wali
U002184,2024-01-28,25,Male,Tier 2,Android,Social Media,Vincent Gola
U002185,2024-04-24,28,Other,Tier 1,Android,Paid Ad,Hredhaan Banik
U002186,2024-03-15,33,Female,Tier 2,Android,Organic,Zashil Sheth
U002187,2024-03-24,31,Female,Tier 2,Android,Organic,Xavier Shanker
U002188,2024-06-02,21,Male,Tier 1,Android,Organic,Manan Kota
U002189,2024-02-18,25,Female,Tier 1,iOS,Referral,Vasana Lal
U002190,2024-05-05,25,Male,Tier 1,Android,Paid Ad,Sathvik Prasad
U002191,2024-02-18,18,Other,Tier 2,Android,Referral,Faqid Iyer
U002192,2024-04-26,23,Other,Tier 3,iOS,Organic,Yashawini Sem
U002193,2024-05-20,28,Other,Tier 1,Android,Organic,Omya Borra
U002194,2024-02-25,32,Other,Tier 2,iOS,Organic,Isaac Natt
U002195,2024-01-06,53,Other,Tier 1,iOS,Paid Ad,Jyoti Kashyap
U002196,2024-06-19,22,Female,Tier 3,Android,Referral,Charita Chacko
U002197,2024-02-09,32,Other,Tier 2,Android,Referral,Chakradhar Balan
U002198,2024-04-27,20,Other,Tier 2,iOS,Organic,Yashodhara Khalsa
U002199,2024-02-06,22,Other,Tier 2,Android,Paid Ad,Fitan Bahl
U002200,2024-03-17,22,Female,Tier 2,Android,Paid Ad,Tristan Vaidya
U002201,2024-05-05,39,Male,Tier 1,Android,Social Media,Wahab Lanka
U002202,2024-06-01,36,Male,Tier 3,Android,Referral,Fitan Shenoy
U002203,2024-04-06,19,Female,Tier 1,Android,Paid Ad,Upkaar Sarin
U002204,2024-01-22,43,Male,Tier 1,Android,Referral,Qabil Dar
U002205,2024-04-07,33,Other,Tier 1,Android,Paid Ad,Praneel Bobal
U002206,2024-04-25,20,Male,Tier 3,Android,Organic,Advaith Babu
U002207,2024-04-12,44,Male,Tier 1,Android,Paid Ad,Wazir Mahal
U002208,2024-03-11,28,Female,Tier 1,Android,Paid Ad,Jhalak Yogi
U002209,2024-01-26,37,Female,Tier 2,iOS,Organic,Samaksh Gokhale
U002210,2024-06-16,31,Other,Tier 2,iOS,Organic,Chandresh Thakkar
U002211,2024-03-22,32,Female,Tier 3,Android,Referral,Pooja Taneja
U002212,2024-04-16,18,Other,Tier 2,iOS,Referral,Lekha Tandon
U002213,2024-02-03,29,Female,Tier 1,iOS,Paid Ad,Harrison Nayak
U002214,2024-05-29,18,Male,Tier 2,Android,Organic,Zaitra Barad
U002215,2024-01-04,24,Other,Tier 1,Android,Paid Ad,Onveer Kade
U002216,2024-01-14,31,Male,Tier 3,iOS,Paid Ad,David Chaudhari
U002217,2024-02-20,18,Male,Tier 2,Android,Paid Ad,Chaman Chacko
U002218,2024-01-08,34,Male,Tier 1,iOS,Organic,Wahab Patla
U002219,2024-06-02,35,Female,Tier 1,iOS,Organic,David Sarna
U002220,2024-04-08,20,Female,Tier 1,Android,Organic,Ranveer Mody
U002221,2024-05-02,33,Other,Tier 2,Android,Paid Ad,Pranit Sarkar
U002222,2024-04-07,41,Female,Tier 2,iOS,Referral,Abdul Atwal
U002223,2024-03-23,26,Other,Tier 1,Android,Referral,Chakrika Lala
U002224,2024-03-19,54,Male,Tier 2,Android,Organic,Noah Kumar
U002225,2024-05-04,27,Other,Tier 2,Android,Social Media,Yatin Jayaraman
U002226,2024-04-14,28,Other,Tier 3,iOS,Referral,Oscar Kannan
U002227,2024-01-30,33,Female,Tier 2,Android,Paid Ad,Yuvraj Virk
U002228,2024-01-17,32,Female,Tier 3,iOS,Referral,Rachana Manda
U002229,2024-01-16,44,Other,Tier 1,Android,Paid Ad,Ayaan Suri
U002230,2024-06-27,31,Male,Tier 3,Android,Paid Ad,Urishilla Narain
U002231,2024-06-05,31,Male,Tier 1,Android,Referral,Ekani Atwal
U002232,2024-04-14,22,Female,Tier 2,Android,Organic,Maanas Bath
U002233,2024-03-16,21,Other,Tier 3,Android,Organic,Indali Sane
U002234,2024-05-03,23,Other,Tier 2,Android,Paid Ad,Shivani Madan
U002235,2024-05-12,20,Other,Tier 3,Android,Paid Ad,Girindra Biswas
U002236,2024-01-13,30,Female,Tier 1,iOS,Social Media,Udant Dasgupta
U002237,2024-05-15,26,Female,Tier 3,iOS,Social Media,Tripti Chand
U002238,2024-05-21,25,Male,Tier 2,Android,Referral,Brinda Raj
U002239,2024-01-12,18,Male,Tier 2,Android,Paid Ad,Tristan Datta
U002240,2024-01-17,34,Female,Tier 3,Android,Referral,Garima Muni
U002241,2024-01-23,25,Female,Tier 2,Android,Organic,Upma Handa
U002242,2024-04-28,32,Other,Tier 2,Android,Referral,Manan Rama
U002243,2024-01-11,32,Female,Tier 1,Android,Paid Ad,Dipta Ramesh
U002244,2024-05-09,26,Other,Tier 1,Android,Paid Ad,Balendra Halder
U002245,2024-05-07,27,Other,Tier 2,Android,Paid Ad,Anika Talwar
U002246,2024-02-04,39,Male,Tier 2,Android,Paid Ad,Chameli Sengupta
U002247,2024-01-03,18,Other,Tier 2,Android,Social Media,Nilima Chopra
U002248,2024-01-27,42,Other,Tier 2,Android,Organic,Daniel Choudhry
U002249,2024-01-03,27,Male,Tier 2,Android,Paid Ad,Lila Natt
U002250,2024-04-06,23,Female,Tier 3,Android,Social Media,Chanakya Ghose
U002251,2024-04-11,48,Other,Tier 2,iOS,Paid Ad,Pushti Parmer
U002252,2024-06-01,34,Other,Tier 1,Android,Paid Ad,Neelima Balasubramanian
U002253,2024-02-20,31,Male,Tier 2,Android,Paid Ad,Peter Muni
U002254,2024-03-13,20,Male,Tier 1,Android,Organic,Frado Kohli
U002255,2024-05-25,21,Female,Tier 3,Android,Referral,Gauri Savant
U002256,2024-05-22,26,Male,Tier 3,Android,Paid Ad,Vedhika Peri
U002257,2024-05-29,31,Male,Tier 1,Android,Organic,Rachit Bhandari
U002258,2024-03-06,55,Female,Tier 2,Android,Referral,Indrajit Karan
U002259,2024-02-22,28,Other,Tier 3,Android,Referral,Xiti Jayaraman
U002260,2024-01-13,21,Female,Tier 3,iOS,Organic,Rayaan Barad
U002261,2024-05-18,22,Other,Tier 1,iOS,Organic,Champak Parmar
U002262,2024-05-01,30,Male,Tier 1,Android,Paid Ad,Wakeeta Raman
U002263,2024-04-06,51,Female,Tier 2,iOS,Paid Ad,Sai Shan
U002264,2024-04-09,19,Female,Tier 1,Android,Social Media,Mahika Dhillon
U002265,2024-01-11,44,Female,Tier 1,Android,Organic,Nirja Sheth
U002266,2024-06-15,48,Other,Tier 3,iOS,Paid Ad,Neha Kumar
U002267,2024-02-02,31,Female,Tier 2,Android,Paid Ad,Om Minhas
U002268,2024-01-31,18,Female,Tier 1,iOS,Referral,Shaurya Vig
U002269,2024-05-30,29,Male,Tier 2,Android,Referral,Sneha Karpe
U002270,2024-06-22,40,Other,Tier 3,iOS,Organic,Charvi Khare
U002271,2024-05-10,27,Other,Tier 2,Android,Referral,Manya Wason
U002272,2024-01-23,27,Male,Tier 1,Android,Social Media,Ria Chowdhury
U002273,2024-05-23,24,Other,Tier 2,Android,Organic,Bhavna Bal
U002274,2024-01-01,30,Male,Tier 2,Android,Referral,Devansh Varma
U002275,2024-06-15,26,Male,Tier 1,iOS,Paid Ad,Ayush Savant
U002276,2024-02-17,33,Male,Tier 3,Android,Referral,Jack Shanker
U002277,2024-04-01,22,Female,Tier 1,Android,Referral,Faras Jaggi
U002278,2024-03-15,24,Male,Tier 2,iOS,Paid Ad,Dhriti Wadhwa
U002279,2024-02-04,32,Male,Tier 2,Android,Paid Ad,Jairaj Bajaj
U002280,2024-04-17,33,Other,Tier 3,iOS,Referral,Bina Radhakrishnan
U002281,2024-05-23,45,Other,Tier 2,Android,Referral,Faris Banik
U002282,2024-03-22,28,Male,Tier 3,Android,Paid Ad,Upasna Bawa
U002283,2024-03-03,37,Male,Tier 3,Android,Referral,Niharika Rajagopal
U002284,2024-03-21,31,Other,Tier 1,iOS,Paid Ad,Faras Handa
U002285,2024-03-03,34,Female,Tier 1,Android,Paid Ad,Jyoti Rajagopal
U002286,2024-06-09,29,Male,Tier 1,iOS,Paid Ad,Odika Rana
U002287,2024-04-20,38,Female,Tier 2,Android,Paid Ad,Netra Deo
U002288,2024-01-24,29,Other,Tier 2,Android,Paid Ad,Samesh Kumar
U002289,2024-05-10,22,Male,Tier 2,Android,Organic,Yash Luthra
U002290,2024-02-04,49,Male,Tier 2,Android,Paid Ad,Praneel Mahal
U002291,2024-06-05,47,Other,Tier 2,iOS,Paid Ad,Chatura Pillay
U002292,2024-01-09,52,Female,Tier 3,iOS,Organic,Vedika Mukherjee
U002293,2024-01-14,25,Female,Tier 1,Android,Referral,Yatin Raja
U002294,2024-06-17,18,Female,Tier 1,Android,Organic,Zarna Balasubramanian
U002295,2024-05-30,25,Female,Tier 3,Android,Organic,Irya Dash
U002296,2024-03-04,29,Male,Tier 2,Android,Referral,Aashi Merchant
U002297,2024-04-17,36,Female,Tier 2,iOS,Organic,Fitan Sengupta
U002298,2024-01-02,51,Female,Tier 3,iOS,Organic,Laksh Kohli
U002299,2024-02-08,49,Female,Tier 3,iOS,Organic,Girish Patel
U002300,2024-04-19,38,Female,Tier 3,Android,Paid Ad,Krish Mutti
U002301,2024-05-23,50,Other,Tier 2,Android,Paid Ad,Darika Sami
U002302,2024-02-17,49,Female,Tier 1,Android,Referral,Wazir Kannan
U002303,2024-03-12,40,Other,Tier 2,iOS,Social Media,Arunima Wason
U002304,2024-04-05,19,Male,Tier 2,Android,Paid Ad,Netra Bose
U002305,2024-05-22,32,Other,Tier 3,iOS,Organic,Zilmil Palla
U002306,2024-05-27,20,Male,Tier 2,Android,Organic,Rehaan Bhandari
U002307,2024-01-30,46,Male,Tier 3,Android,Referral,Ikshita Golla
U002308,2024-03-20,28,Male,Tier 2,Android,Organic,Sai Lad
U002309,2024-02-15,49,Other,Tier 2,iOS,Paid Ad,Anika Pillay
